Data;Semana;Baia;Animal;Periodo;Horario;Bloco;Tratamento;Enriquecimento;Sexo;Etograma
29/04/2019;1;44;115;tarde;13:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;45;192;tarde;13:00;pesado;T5;Corda;Femea;
29/04/2019;1;46;93;tarde;13:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;47;387;tarde;13:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;48;439;tarde;13:00;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;49;355;tarde;13:00;pesado;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;50;309;tarde;13:00;pesado;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;51;167;tarde;13:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;52;460;tarde;13:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;53;333;tarde;13:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;54;466;tarde;13:00;pesado;T2;Corda;Macho;Locomovendo
29/04/2019;1;55;330;tarde;13:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;56;286;tarde;13:00;leve;T2;Corda;Macho;Calmo
29/04/2019;1;57;398;tarde;13:00;leve;T2;Corda;Macho;Calmo
29/04/2019;1;58;474;tarde;13:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;59;247;tarde;13:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;60;119;tarde;13:00;leve;T4;Corrente;Femea;Locomovendo
29/04/2019;1;61;35;tarde;13:00;leve;T5;Corda;Femea;Inter. meio amb. 
29/04/2019;1;62;373;tarde;13:00;leve;T3;Nenhum;Macho;Agressivo
29/04/2019;1;63;197;tarde;13:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;64;132;tarde;13:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;65;243;tarde;13:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;66;1;tarde;13:00;leve;T5;Corda;Femea;Calmo
29/04/2019;1;67;7;tarde;13:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;68;429;tarde;13:00;medio;T2;Corda;Macho;Calmo
29/04/2019;1;69;329;tarde;13:00;medio;T1;Corrente;Macho;Inter. animal 
29/04/2019;1;70;49;tarde;13:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;71;172;tarde;13:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;72;135;tarde;13:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;73;173;tarde;13:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;74;328;tarde;13:00;medio;T2;Corda;Macho;Inter. objeto
29/04/2019;1;75;426;tarde;13:00;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;76;189;tarde;13:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;77;259;tarde;13:00;medio;T3;Nenhum;Macho;Calmo
29/04/2019;1;78;396;tarde;13:00;medio;T3;Nenhum;Macho;Calmo
29/04/2019;1;3;350;tarde;14:00;pesado;T2;Corda;Macho;Inter. meio amb. 
29/04/2019;1;4;310;tarde;14:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;5;482;tarde;14:00;pesado;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;6;201;tarde;14:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;7;24;tarde;14:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;8;360;tarde;14:00;pesado;T2;Corda;Macho;Locomovendo
29/04/2019;1;9;378;tarde;14:00;pesado;T6;Nenhum;Femea;Inter. meio amb. 
29/04/2019;1;10;447;tarde;14:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;11;79;tarde;14:00;pesado;T6;Nenhum;Femea;Locomovendo
29/04/2019;1;12;22;tarde;14:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;13;59;tarde;14:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;14;67;tarde;14:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;15;450;tarde;14:00;leve;T5;Corda;Femea;Inter. objeto
29/04/2019;1;16;431;tarde;14:00;leve;T1;Corrente;Macho;Calmo
29/04/2019;1;17;56;tarde;14:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;18;144;tarde;14:00;leve;T5;Corda;Femea;Inter. objeto
29/04/2019;1;19;62;tarde;14:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;20;423;tarde;14:00;leve;T2;Corda;Macho;Inter. meio amb. 
29/04/2019;1;21;265;tarde;14:00;leve;T3;Nenhum;Macho;Locomovendo
29/04/2019;1;22;477;tarde;14:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;23;289;tarde;14:00;leve;T3;Nenhum;Macho;Inter. animal 
29/04/2019;1;24;111;tarde;14:00;leve;T6;Nenhum;Femea;Alimentando
29/04/2019;1;25;153;tarde;14:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;26;370;tarde;14:00;leve;T2;Corda;Macho;Inter. objeto
29/04/2019;1;27;392;tarde;14:00;medio;T2;Corda;Macho;Calmo
29/04/2019;1;28;414;tarde;14:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;29;125;tarde;14:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;30;257;tarde;14:00;medio;T3;Nenhum;Macho;Locomovendo
29/04/2019;1;31;334;tarde;14:00;medio;T1;Corrente;Macho;Inter. animal 
29/04/2019;1;32;250;tarde;14:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;33;282;tarde;14:00;medio;T1;Corrente;Macho;Calmo
29/04/2019;1;34;465;tarde;14:00;medio;T2;Corda;Macho;Calmo
29/04/2019;1;35;31;tarde;14:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;36;175;tarde;14:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;37;94;tarde;14:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;38;92;tarde;14:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;43;8;tarde;14:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;44;115;tarde;14:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;45;192;tarde;14:00;pesado;T5;Corda;Femea;
29/04/2019;1;46;93;tarde;14:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;47;387;tarde;14:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;48;439;tarde;14:00;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;49;355;tarde;14:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;50;309;tarde;14:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;51;167;tarde;14:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;52;460;tarde;14:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;53;333;tarde;14:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;54;466;tarde;14:00;pesado;T2;Corda;Macho;Inter. objeto
29/04/2019;1;55;330;tarde;14:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;56;286;tarde;14:00;leve;T2;Corda;Macho;Calmo
29/04/2019;1;57;398;tarde;14:00;leve;T2;Corda;Macho;Inter. objeto
29/04/2019;1;58;474;tarde;14:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;59;247;tarde;14:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;60;119;tarde;14:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;61;35;tarde;14:00;leve;T5;Corda;Femea;Calmo
29/04/2019;1;62;373;tarde;14:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;63;197;tarde;14:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;64;132;tarde;14:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;65;243;tarde;14:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;66;1;tarde;14:00;leve;T5;Corda;Femea;Inter. meio amb. 
29/04/2019;1;67;7;tarde;14:00;medio;T5;Corda;Femea;Inter. objeto
29/04/2019;1;68;429;tarde;14:00;medio;T2;Corda;Macho;Inter. objeto
29/04/2019;1;69;329;tarde;14:00;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;70;49;tarde;14:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;71;172;tarde;14:00;medio;T6;Nenhum;Femea;Inter. animal 
29/04/2019;1;72;135;tarde;14:00;medio;T4;Corrente;Femea;Inter. meio amb. 
29/04/2019;1;73;173;tarde;14:00;medio;T6;Nenhum;Femea;Inter. meio amb. 
29/04/2019;1;74;328;tarde;14:00;medio;T2;Corda;Macho;Inter. objeto
29/04/2019;1;75;426;tarde;14:00;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;76;189;tarde;14:00;medio;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;77;259;tarde;14:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;78;396;tarde;14:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;3;350;tarde;14:30;pesado;T2;Corda;Macho;Inter. objeto
29/04/2019;1;4;310;tarde;14:30;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;5;482;tarde;14:30;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;6;201;tarde;14:30;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;7;24;tarde;14:30;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;8;360;tarde;14:30;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;9;378;tarde;14:30;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;10;447;tarde;14:30;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;11;79;tarde;14:30;pesado;T6;Nenhum;Femea;Inter. meio amb. 
29/04/2019;1;12;22;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;13;59;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;14;67;tarde;14:30;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;15;450;tarde;14:30;leve;T5;Corda;Femea;Calmo
29/04/2019;1;16;431;tarde;14:30;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;17;56;tarde;14:30;leve;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;18;144;tarde;14:30;leve;T5;Corda;Femea;Locomovendo
29/04/2019;1;19;62;tarde;14:30;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;20;423;tarde;14:30;leve;T2;Corda;Macho;Inter. objeto
29/04/2019;1;21;265;tarde;14:30;leve;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;22;477;tarde;14:30;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;23;289;tarde;14:30;leve;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;24;111;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;25;153;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;26;370;tarde;14:30;leve;T2;Corda;Macho;Calmo
29/04/2019;1;27;392;tarde;14:30;medio;T2;Corda;Macho;Calmo
29/04/2019;1;28;414;tarde;14:30;medio;T4;Corrente;Femea;Inter. meio amb. 
29/04/2019;1;29;125;tarde;14:30;medio;T5;Corda;Femea;Inter. objeto
29/04/2019;1;30;257;tarde;14:30;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;31;334;tarde;14:30;medio;T1;Corrente;Macho;Calmo
29/04/2019;1;32;250;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
29/04/2019;1;33;282;tarde;14:30;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;34;465;tarde;14:30;medio;T2;Corda;Macho;Inter. objeto
29/04/2019;1;35;31;tarde;14:30;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;36;175;tarde;14:30;medio;T5;Corda;Femea;Calmo
29/04/2019;1;37;94;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;38;92;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;43;8;tarde;14:30;pesado;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;44;115;tarde;14:30;pesado;T6;Nenhum;Femea;Inter. animal 
29/04/2019;1;45;192;tarde;14:30;pesado;T5;Corda;Femea;
29/04/2019;1;46;93;tarde;14:30;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;47;387;tarde;14:30;pesado;T6;Nenhum;Femea;Inter. animal 
29/04/2019;1;48;439;tarde;14:30;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;49;355;tarde;14:30;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;50;309;tarde;14:30;pesado;T3;Nenhum;Macho;Inter. animal 
29/04/2019;1;51;167;tarde;14:30;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;52;460;tarde;14:30;pesado;T1;Corrente;Macho;Locomovendo
29/04/2019;1;53;333;tarde;14:30;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;54;466;tarde;14:30;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;55;330;tarde;14:30;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;56;286;tarde;14:30;leve;T2;Corda;Macho;Calmo
29/04/2019;1;57;398;tarde;14:30;leve;T2;Corda;Macho;Agressivo
29/04/2019;1;58;474;tarde;14:30;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;59;247;tarde;14:30;leve;T3;Nenhum;Macho;Alimentando
29/04/2019;1;60;119;tarde;14:30;leve;T4;Corrente;Femea;Inter. animal 
29/04/2019;1;61;35;tarde;14:30;leve;T5;Corda;Femea;Calmo
29/04/2019;1;62;373;tarde;14:30;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;63;197;tarde;14:30;leve;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;64;132;tarde;14:30;leve;T6;Nenhum;Femea;Inter. meio amb. 
29/04/2019;1;65;243;tarde;14:30;leve;T1;Corrente;Macho;Inter. meio amb. 
29/04/2019;1;66;1;tarde;14:30;leve;T5;Corda;Femea;Alimentando
29/04/2019;1;67;7;tarde;14:30;medio;T5;Corda;Femea;Calmo
29/04/2019;1;68;429;tarde;14:30;medio;T2;Corda;Macho;Inter. animal 
29/04/2019;1;69;329;tarde;14:30;medio;T1;Corrente;Macho;Inter. meio amb. 
29/04/2019;1;70;49;tarde;14:30;medio;T5;Corda;Femea;Calmo
29/04/2019;1;71;172;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;72;135;tarde;14:30;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;73;173;tarde;14:30;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;74;328;tarde;14:30;medio;T2;Corda;Macho;Calmo
29/04/2019;1;75;426;tarde;14:30;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;76;189;tarde;14:30;medio;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;77;259;tarde;14:30;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;78;396;tarde;14:30;medio;T3;Nenhum;Macho;Calmo
29/04/2019;1;3;350;tarde;15:00;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;4;310;tarde;15:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;5;482;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;6;201;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;7;24;tarde;15:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;8;360;tarde;15:00;pesado;T2;Corda;Macho;Inter. objeto
29/04/2019;1;9;378;tarde;15:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;10;447;tarde;15:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;11;79;tarde;15:00;pesado;T6;Nenhum;Femea;Inter. meio amb. 
29/04/2019;1;12;22;tarde;15:00;pesado;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;13;59;tarde;15:00;pesado;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;14;67;tarde;15:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;15;450;tarde;15:00;leve;T5;Corda;Femea;Inter. meio amb. 
29/04/2019;1;16;431;tarde;15:00;leve;T1;Corrente;Macho;Inter. meio amb. 
29/04/2019;1;17;56;tarde;15:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;18;144;tarde;15:00;leve;T5;Corda;Femea;Inter. objeto
29/04/2019;1;19;62;tarde;15:00;leve;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;20;423;tarde;15:00;leve;T2;Corda;Macho;Calmo
29/04/2019;1;21;265;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;22;477;tarde;15:00;leve;T1;Corrente;Macho;Calmo
29/04/2019;1;23;289;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;24;111;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;25;153;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;26;370;tarde;15:00;leve;T2;Corda;Macho;Inter. meio amb. 
29/04/2019;1;27;392;tarde;15:00;medio;T2;Corda;Macho;Inter. objeto
29/04/2019;1;28;414;tarde;15:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;29;125;tarde;15:00;medio;T5;Corda;Femea;Inter. objeto
29/04/2019;1;30;257;tarde;15:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;31;334;tarde;15:00;medio;T1;Corrente;Macho;Calmo
29/04/2019;1;32;250;tarde;15:00;medio;T3;Nenhum;Macho;Agressivo
29/04/2019;1;33;282;tarde;15:00;medio;T1;Corrente;Macho;Calmo
29/04/2019;1;34;465;tarde;15:00;medio;T2;Corda;Macho;Calmo
29/04/2019;1;35;31;tarde;15:00;medio;T4;Corrente;Femea;Inter. objeto
29/04/2019;1;36;175;tarde;15:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;37;94;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;38;92;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;43;8;tarde;15:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;44;115;tarde;15:00;pesado;T6;Nenhum;Femea;Inter. animal 
29/04/2019;1;45;192;tarde;15:00;pesado;T5;Corda;Femea;
29/04/2019;1;46;93;tarde;15:00;pesado;T4;Corrente;Femea;Calmo
29/04/2019;1;47;387;tarde;15:00;pesado;T6;Nenhum;Femea;Calmo
29/04/2019;1;48;439;tarde;15:00;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;49;355;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;50;309;tarde;15:00;pesado;T3;Nenhum;Macho;Calmo
29/04/2019;1;51;167;tarde;15:00;pesado;T5;Corda;Femea;Calmo
29/04/2019;1;52;460;tarde;15:00;pesado;T1;Corrente;Macho;Alimentando
29/04/2019;1;53;333;tarde;15:00;pesado;T1;Corrente;Macho;Calmo
29/04/2019;1;54;466;tarde;15:00;pesado;T2;Corda;Macho;Calmo
29/04/2019;1;55;330;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;56;286;tarde;15:00;leve;T2;Corda;Macho;Alimentando
29/04/2019;1;57;398;tarde;15:00;leve;T2;Corda;Macho;Inter. meio amb. 
29/04/2019;1;58;474;tarde;15:00;leve;T1;Corrente;Macho;Locomovendo
29/04/2019;1;59;247;tarde;15:00;leve;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;60;119;tarde;15:00;leve;T4;Corrente;Femea;Calmo
29/04/2019;1;61;35;tarde;15:00;leve;T5;Corda;Femea;Inter. meio amb. 
29/04/2019;1;62;373;tarde;15:00;leve;T3;Nenhum;Macho;Calmo
29/04/2019;1;63;197;tarde;15:00;leve;T4;Corrente;Femea;Locomovendo
29/04/2019;1;64;132;tarde;15:00;leve;T6;Nenhum;Femea;Calmo
29/04/2019;1;65;243;tarde;15:00;leve;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;66;1;tarde;15:00;leve;T5;Corda;Femea;Inter. meio amb. 
29/04/2019;1;67;7;tarde;15:00;medio;T5;Corda;Femea;Calmo
29/04/2019;1;68;429;tarde;15:00;medio;T2;Corda;Macho;Inter. meio amb. 
29/04/2019;1;69;329;tarde;15:00;medio;T1;Corrente;Macho;Calmo
29/04/2019;1;70;49;tarde;15:00;medio;T5;Corda;Femea;Locomovendo
29/04/2019;1;71;172;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;72;135;tarde;15:00;medio;T4;Corrente;Femea;Calmo
29/04/2019;1;73;173;tarde;15:00;medio;T6;Nenhum;Femea;Calmo
29/04/2019;1;74;328;tarde;15:00;medio;T2;Corda;Macho;Calmo
29/04/2019;1;75;426;tarde;15:00;medio;T1;Corrente;Macho;Inter. objeto
29/04/2019;1;76;189;tarde;15:00;medio;T4;Corrente;Femea;Inter. meio amb. 
29/04/2019;1;77;259;tarde;15:00;medio;T3;Nenhum;Macho;Inter. meio amb. 
29/04/2019;1;78;396;tarde;15:00;medio;T3;Nenhum;Macho;Calmo
06/05/2019;2;3;350;manha;09:30;pesado;T2;Corda;Macho;Inter. meio amb. 
06/05/2019;2;4;310;manha;09:30;pesado;T1;Corrente;Macho;Calmo
06/05/2019;2;5;482;manha;09:30;pesado;T3;Nenhum;Macho;Inter. meio amb. 
06/05/2019;2;6;201;manha;09:30;pesado;T3;Nenhum;Macho;Inter. animal 
06/05/2019;2;7;24;manha;09:30;pesado;T5;Corda;Femea;Calmo
06/05/2019;2;8;360;manha;09:30;pesado;T2;Corda;Macho;Inter. objeto
06/05/2019;2;9;378;manha;09:30;pesado;T6;Nenhum;Femea;Inter. meio amb. 
06/05/2019;2;10;447;manha;09:30;pesado;T1;Corrente;Macho;Inter. meio amb. 
06/05/2019;2;11;79;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
06/05/2019;2;12;22;manha;09:30;pesado;T4;Corrente;Femea;Inter. meio amb. 
06/05/2019;2;13;59;manha;09:30;pesado;T4;Corrente;Femea;Calmo
06/05/2019;2;14;67;manha;09:30;pesado;T5;Corda;Femea;Calmo
06/05/2019;2;15;450;manha;09:30;leve;T5;Corda;Femea;Calmo
06/05/2019;2;16;431;manha;09:30;leve;T1;Corrente;Macho;Calmo
06/05/2019;2;17;56;manha;09:30;leve;T4;Corrente;Femea;Calmo
06/05/2019;2;18;144;manha;09:30;leve;T5;Corda;Femea;Inter. objeto
06/05/2019;2;19;62;manha;09:30;leve;T4;Corrente;Femea;Calmo
06/05/2019;2;20;423;manha;09:30;leve;T2;Corda;Macho;Calmo
06/05/2019;2;21;265;manha;09:30;leve;T3;Nenhum;Macho;Calmo
06/05/2019;2;22;477;manha;09:30;leve;T1;Corrente;Macho;Inter. meio amb. 
06/05/2019;2;23;289;manha;09:30;leve;T3;Nenhum;Macho;Calmo
06/05/2019;2;24;111;manha;09:30;leve;T6;Nenhum;Femea;Calmo
06/05/2019;2;25;153;manha;09:30;leve;T6;Nenhum;Femea;Calmo
06/05/2019;2;26;370;manha;09:30;leve;T2;Corda;Macho;Inter. objeto
06/05/2019;2;27;392;manha;09:30;medio;T2;Corda;Macho;Calmo
06/05/2019;2;28;414;manha;09:30;medio;T4;Corrente;Femea;Calmo
06/05/2019;2;29;125;manha;09:30;medio;T5;Corda;Femea;Inter. objeto
06/05/2019;2;30;257;manha;09:30;medio;T3;Nenhum;Macho;Calmo
06/05/2019;2;31;334;manha;09:30;medio;T1;Corrente;Macho;Calmo
06/05/2019;2;32;250;manha;09:30;medio;T3;Nenhum;Macho;Calmo
06/05/2019;2;33;282;manha;09:30;medio;T1;Corrente;Macho;Inter. objeto
06/05/2019;2;34;465;manha;09:30;medio;T2;Corda;Macho;Inter. objeto
06/05/2019;2;35;31;manha;09:30;medio;T4;Corrente;Femea;Inter. meio amb. 
06/05/2019;2;36;175;manha;09:30;medio;T5;Corda;Femea;Calmo
06/05/2019;2;37;94;manha;09:30;medio;T6;Nenhum;Femea;Inter. animal 
06/05/2019;2;38;150;manha;09:30;medio;T6;Nenhum;Femea;Calmo
06/05/2019;2;43;8;manha;09:30;pesado;T4;Corrente;Femea;Calmo
06/05/2019;2;44;115;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
06/05/2019;2;45;192;manha;09:30;pesado;T5;Corda;Femea;
06/05/2019;2;46;93;manha;09:30;pesado;T4;Corrente;Femea;Inter. objeto
06/05/2019;2;47;387;manha;09:30;pesado;T6;Nenhum;Femea;Calmo
06/05/2019;2;48;439;manha;09:30;pesado;T2;Corda;Macho;Calmo
06/05/2019;2;49;355;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
06/05/2019;2;50;309;manha;09:30;pesado;T3;Nenhum;Macho;Calmo
06/05/2019;2;51;167;manha;09:30;pesado;T5;Corda;Femea;Calmo
06/05/2019;2;52;460;manha;09:30;pesado;T1;Corrente;Macho;Calmo
06/05/2019;2;53;333;manha;09:30;pesado;T1;Corrente;Macho;Calmo
06/05/2019;2;54;466;manha;09:30;pesado;T2;Corda;Macho;Calmo
06/05/2019;2;55;330;manha;09:30;leve;T6;Nenhum;Femea;Calmo
06/05/2019;2;56;286;manha;09:30;leve;T2;Corda;Macho;Inter. meio amb. 
06/05/2019;2;57;398;manha;09:30;leve;T2;Corda;Macho;Inter. objeto
06/05/2019;2;58;474;manha;09:30;leve;T1;Corrente;Macho;Inter. objeto
06/05/2019;2;59;247;manha;09:30;leve;T3;Nenhum;Macho;Calmo
06/05/2019;2;60;119;manha;09:30;leve;T4;Corrente;Femea;Calmo
06/05/2019;2;61;35;manha;09:30;leve;T5;Corda;Femea;Calmo
06/05/2019;2;62;373;manha;09:30;leve;T3;Nenhum;Macho;Inter. animal 
06/05/2019;2;63;197;manha;09:30;leve;T4;Corrente;Femea;Calmo
06/05/2019;2;64;132;manha;09:30;leve;T6;Nenhum;Femea;Calmo
06/05/2019;2;65;243;manha;09:30;leve;T1;Corrente;Macho;Calmo
06/05/2019;2;66;1;manha;09:30;leve;T5;Corda;Femea;Calmo
06/05/2019;2;67;7;manha;09:30;medio;T5;Corda;Femea;Inter. objeto
06/05/2019;2;68;429;manha;09:30;medio;T2;Corda;Macho;Calmo
06/05/2019;2;69;329;manha;09:30;medio;T1;Corrente;Macho;Inter. objeto
06/05/2019;2;70;49;manha;09:30;medio;T5;Corda;Femea;Calmo
06/05/2019;2;71;172;manha;09:30;medio;T6;Nenhum;Femea;Calmo
06/05/2019;2;72;135;manha;09:30;medio;T4;Corrente;Femea;Calmo
06/05/2019;2;73;173;manha;09:30;medio;T6;Nenhum;Femea;Calmo
06/05/2019;2;74;328;manha;09:30;medio;T2;Corda;Macho;
06/05/2019;2;75;426;manha;09:30;medio;T1;Corrente;Macho;Calmo
06/05/2019;2;76;189;manha;09:30;medio;T4;Corrente;Femea;Calmo
06/05/2019;2;77;259;manha;09:30;medio;T3;Nenhum;Macho;Calmo
06/05/2019;2;78;396;manha;09:30;medio;T3;Nenhum;Macho;Calmo
06/05/2019;2;3;350;manha;10:00;pesado;T2;Corda;Macho;Inter. objeto
06/05/2019;2;4;310;manha;10:00;pesado;T1;Corrente;Macho;Calmo
06/05/2019;2;5;482;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
06/05/2019;2;6;201;manha;10:00;pesado;T3;Nenhum;Macho;Calmo
06/05/2019;2;7;24;manha;10:00;pesado;T5;Corda;Femea;Calmo
