"","Parameter","average","lower","mode","higher","Category","Covariate","Time"
"p[35,5,2]","p",0.038957787461513,0.0269441220013867,0.0383380821044236,0.0555462492159039,"35","5","2"
"p[36,5,2]","p",0.038957787461513,0.0269441220013867,0.0383380821044236,0.0555462492159039,"36","5","2"
"p[37,5,2]","p",0.038957787461513,0.0269441220013867,0.0383380821044236,0.0555462492159039,"37","5","2"
"p[38,5,2]","p",0.0463931216071883,0.0327045620805981,0.045718851443776,0.0641797345486341,"38","5","2"
"p[39,5,2]","p",0.0406816158522619,0.0276376361521171,0.0399780411250941,0.0578993589335074,"39","5","2"
"p[40,5,2]","p",0.0643864086034329,0.0496563610227138,0.064237343910101,0.0799582330477842,"40","5","2"
"p[41,5,2]","p",0.0463931216071883,0.0327045620805981,0.045718851443776,0.0641797345486341,"41","5","2"
"p[42,5,2]","p",0.0359773157400442,0.0247272082564298,0.0355596562920213,0.0499154023158845,"42","5","2"
"p[43,5,2]","p",0.0373419758676392,0.0246204924555225,0.0367387166907529,0.0527860593546814,"43","5","2"
"p[44,5,2]","p",0.0548725584702267,0.0405755869878085,0.0544567889824749,0.0717676716569502,"44","5","2"
"p[45,5,2]","p",0.0406816158522619,0.0276376361521171,0.0399780411250941,0.0578993589335074,"45","5","2"
"p[46,5,2]","p",0.0463931216071883,0.0327045620805981,0.045718851443776,0.0641797345486341,"46","5","2"
"p[47,5,2]","p",0.0373419758676392,0.0246204924555225,0.0367387166907529,0.0527860593546814,"47","5","2"
"p[48,5,2]","p",0.0406816158522619,0.0276376361521171,0.0399780411250941,0.0578993589335074,"48","5","2"
"p[49,5,2]","p",0.0512766444514544,0.0382641098899268,0.0506104959130042,0.0683136199540252,"49","5","2"
"p[50,5,2]","p",0.0359773157400442,0.0247272082564298,0.0355596562920212,0.0499154023158845,"50","5","2"
"p[51,5,2]","p",0.0512766444514544,0.0382641098899268,0.0506104959130042,0.0683136199540252,"51","5","2"
"p[52,5,2]","p",0.0643864086034329,0.0496563610227138,0.064237343910101,0.0799582330477843,"52","5","2"
"p[53,5,2]","p",0.0463931216071883,0.0327045620805981,0.045718851443776,0.0641797345486341,"53","5","2"
"p[54,5,2]","p",0.0359773157400442,0.0247272082564298,0.0355596562920212,0.0499154023158845,"54","5","2"
"p[55,5,2]","p",0.0359773157400442,0.0247272082564298,0.0355596562920212,0.0499154023158845,"55","5","2"
"p[56,5,2]","p",0.0548725584702267,0.0405755869878085,0.0544567889824749,0.0717676716569502,"56","5","2"
"p[57,5,2]","p",0.038957787461513,0.0269441220013867,0.0383380821044236,0.0555462492159039,"57","5","2"
"p[58,5,2]","p",0.0643864086034329,0.0496563610227138,0.064237343910101,0.0799582330477842,"58","5","2"
"p[59,5,2]","p",0.0406816158522619,0.0276376361521171,0.0399780411250941,0.0578993589335074,"59","5","2"
"p[60,5,2]","p",0.0643864086034329,0.0496563610227138,0.064237343910101,0.0799582330477842,"60","5","2"
"p[61,5,2]","p",0.0406816158522619,0.0276376361521171,0.0399780411250941,0.0578993589335074,"61","5","2"
"p[62,5,2]","p",0.0548725584702267,0.0405755869878085,0.0544567889824749,0.0717676716569501,"62","5","2"
"p[63,5,2]","p",0.0483337999438835,0.0339976139728845,0.047710485876165,0.0665135387869883,"63","5","2"
"p[64,5,2]","p",0.0512766444514544,0.0382641098899268,0.0506104959130042,0.0683136199540252,"64","5","2"
"p[65,5,2]","p",0.0373419758676392,0.0246204924555225,0.0367387166907529,0.0527860593546814,"65","5","2"
"p[66,5,2]","p",0.0643864086034329,0.0496563610227138,0.064237343910101,0.0799582330477842,"66","5","2"
"p[67,5,2]","p",0.0373419758676392,0.0246204924555225,0.0367387166907529,0.0527860593546814,"67","5","2"
"p[68,5,2]","p",0.0548725584702267,0.0405755869878085,0.0544567889824749,0.0717676716569502,"68","5","2"
"p[69,5,2]","p",0.0512766444514544,0.0382641098899268,0.0506104959130042,0.0683136199540252,"69","5","2"
"p[70,5,2]","p",0.0483337999438835,0.0339976139728845,0.047710485876165,0.0665135387869883,"70","5","2"
"p[71,5,2]","p",0.0483337999438835,0.0339976139728845,0.047710485876165,0.0665135387869883,"71","5","2"
"p[72,5,2]","p",0.0359773157400442,0.0247272082564298,0.0355596562920212,0.0499154023158845,"72","5","2"
"p[1,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"1","6","2"
"p[2,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"2","6","2"
"p[3,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.051987819052427,"3","6","2"
"p[4,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"4","6","2"
"p[5,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"5","6","2"
"p[6,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"6","6","2"
"p[7,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"7","6","2"
"p[8,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"8","6","2"
"p[9,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"9","6","2"
"p[10,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"10","6","2"
"p[11,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"11","6","2"
"p[12,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"12","6","2"
"p[13,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"13","6","2"
"p[14,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"14","6","2"
"p[15,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"15","6","2"
"p[16,6,2]","p",0.0468267629972528,0.0331677737279754,0.0461737997723374,0.064360877140614,"16","6","2"
"p[17,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"17","6","2"
"p[18,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"18","6","2"
"p[19,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"19","6","2"
"p[20,6,2]","p",0.0468267629972528,0.0331677737279754,0.0461737997723374,0.064360877140614,"20","6","2"
"p[21,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"21","6","2"
"p[22,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279622,0.080420266987004,"22","6","2"
"p[23,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"23","6","2"
"p[24,6,2]","p",0.0468267629972528,0.0331677737279753,0.0461737997723374,0.0643608771406139,"24","6","2"
"p[25,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"25","6","2"
"p[26,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"26","6","2"
"p[27,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"27","6","2"
"p[28,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"28","6","2"
"p[29,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"29","6","2"
"p[30,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"30","6","2"
"p[31,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"31","6","2"
"p[32,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"32","6","2"
"p[33,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"33","6","2"
"p[34,6,2]","p",0.0468267629972528,0.0331677737279753,0.0461737997723374,0.064360877140614,"34","6","2"
"p[35,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"35","6","2"
"p[36,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"36","6","2"
"p[37,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"37","6","2"
"p[38,6,2]","p",0.0468267629972528,0.0331677737279754,0.0461737997723374,0.064360877140614,"38","6","2"
"p[39,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"39","6","2"
"p[40,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"40","6","2"
"p[41,6,2]","p",0.0468267629972528,0.0331677737279753,0.0461737997723374,0.064360877140614,"41","6","2"
"p[42,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"42","6","2"
"p[43,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"43","6","2"
"p[44,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"44","6","2"
"p[45,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"45","6","2"
"p[46,6,2]","p",0.0468267629972528,0.0331677737279754,0.0461737997723374,0.064360877140614,"46","6","2"
"p[47,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"47","6","2"
"p[48,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"48","6","2"
"p[49,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"49","6","2"
"p[50,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"50","6","2"
"p[51,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"51","6","2"
"p[52,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"52","6","2"
"p[53,6,2]","p",0.0468267629972528,0.0331677737279753,0.0461737997723374,0.0643608771406139,"53","6","2"
"p[54,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"54","6","2"
"p[55,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"55","6","2"
"p[56,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"56","6","2"
"p[57,6,2]","p",0.039561934773951,0.026000306982471,0.0386013890040212,0.0575586222251579,"57","6","2"
"p[58,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"58","6","2"
"p[59,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"59","6","2"
"p[60,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279623,0.080420266987004,"60","6","2"
"p[61,6,2]","p",0.0398896845815204,0.0263953502342181,0.0392534953519905,0.0559348623709942,"61","6","2"
"p[62,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"62","6","2"
"p[63,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"63","6","2"
"p[64,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"64","6","2"
"p[65,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.051987819052427,"65","6","2"
"p[66,6,2]","p",0.0639545320698487,0.0494203371850246,0.0636064945279622,0.080420266987004,"66","6","2"
"p[67,6,2]","p",0.0362513709622814,0.0238219054711955,0.0358522107355344,0.0519878190524271,"67","6","2"
"p[68,6,2]","p",0.0548309329000406,0.039870476804767,0.0543162389173224,0.0721080848773483,"68","6","2"
"p[69,6,2]","p",0.0506873431965962,0.0369729552555293,0.0500932934847926,0.0680219042584429,"69","6","2"
"p[70,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"70","6","2"
"p[71,6,2]","p",0.0471390945634734,0.0327622848361268,0.0467495511333558,0.0641604456349298,"71","6","2"
"p[72,6,2]","p",0.0361491745318667,0.0240279436128111,0.0354676554247149,0.0521702022623113,"72","6","2"
"p[1,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"1","7","2"
"p[2,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"2","7","2"
"p[3,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"3","7","2"
"p[4,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"4","7","2"
"p[5,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"5","7","2"
"p[6,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"6","7","2"
"p[7,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"7","7","2"
"p[8,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"8","7","2"
"p[9,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750548,"9","7","2"
"p[10,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"10","7","2"
"p[11,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750548,"11","7","2"
"p[12,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"12","7","2"
"p[13,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"13","7","2"
"p[14,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"14","7","2"
"p[15,7,2]","p",0.0394956045875871,0.0268182696671467,0.0389801007639767,0.0556593483279629,"15","7","2"
"p[16,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"16","7","2"
"p[17,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"17","7","2"
"p[18,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750548,"18","7","2"
"p[19,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"19","7","2"
"p[20,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"20","7","2"
"p[21,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"21","7","2"
"p[22,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"22","7","2"
"p[23,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"23","7","2"
"p[24,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"24","7","2"
"p[25,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"25","7","2"
"p[26,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"26","7","2"
"p[27,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"27","7","2"
"p[28,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"28","7","2"
"p[29,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"29","7","2"
"p[30,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"30","7","2"
"p[31,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750547,"31","7","2"
"p[32,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"32","7","2"
"p[33,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750548,"33","7","2"
"p[34,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"34","7","2"
"p[35,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"35","7","2"
"p[36,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"36","7","2"
"p[37,7,2]","p",0.0394956045875871,0.0268182696671466,0.0389801007639767,0.0556593483279629,"37","7","2"
"p[38,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"38","7","2"
"p[39,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"39","7","2"
"p[40,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"40","7","2"
"p[41,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"41","7","2"
"p[42,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"42","7","2"
"p[43,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"43","7","2"
"p[44,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"44","7","2"
"p[45,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793098,0.0566055046298979,"45","7","2"
"p[46,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"46","7","2"
"p[47,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"47","7","2"
"p[48,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793098,0.0566055046298979,"48","7","2"
"p[49,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"49","7","2"
"p[50,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"50","7","2"
"p[51,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"51","7","2"
"p[52,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"52","7","2"
"p[53,7,2]","p",0.046780483320029,0.0328822085406051,0.0460305371801233,0.0642206645000263,"53","7","2"
"p[54,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"54","7","2"
"p[55,7,2]","p",0.036012684421522,0.0241633012457377,0.0351716833308355,0.0518745542981583,"55","7","2"
"p[56,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"56","7","2"
"p[57,7,2]","p",0.0394956045875871,0.0268182696671467,0.0389801007639767,0.0556593483279629,"57","7","2"
"p[58,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"58","7","2"
"p[59,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"59","7","2"
"p[60,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"60","7","2"
"p[61,7,2]","p",0.0400120556472609,0.0271258334970553,0.0396653163793099,0.0566055046298979,"61","7","2"
"p[62,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"62","7","2"
"p[63,7,2]","p",0.0472972029632811,0.0337916118934366,0.0466272231889052,0.0640887057750547,"63","7","2"
"p[64,7,2]","p",0.0505854650696349,0.0373260955181158,0.0501491730865069,0.067301309554074,"64","7","2"
"p[65,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"65","7","2"
"p[66,7,2]","p",0.0640182956955179,0.0511699474713247,0.0635238534000084,0.0790858175700352,"66","7","2"
"p[67,7,2]","p",0.0362905496752492,0.0244944224754556,0.035776212458292,0.0527411762739074,"67","7","2"
"p[68,7,2]","p",0.0548750088269585,0.0411987523853354,0.0544262869433414,0.0710291720547534,"68","7","2"
